pair,pair_label,task,method,config,n,score,budget,protocol_version,source_rank,run_dir
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,ReKV,w16-r0.5,500,0.668,0.5179280559999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w16_r0.5_0713_1228
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,ReKV,w16-r0.7,500,0.718,0.7105818219999986,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w16_r0.7_0713_1230
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,ReKV,w8-r0.3,500,0.604,0.32493556200000007,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.3_0713_1219
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,ReKV,w8-r0.5,500,0.686,0.5179280559999988,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.5_0713_1221
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,ReKV,w8-r0.7,500,0.716,0.7105818219999986,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.7_0713_1223
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,B-ReKV,t0.95-s0.75-w8,150,0.49333333333333335,0.39515115999999995,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/coverage_main/cov_t0.95_s0.75_w8_0713_1236
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,ReKV,w16-r0.3,150,0.49333333333333335,0.32499991999999994,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.3_0713_1226
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,ReKV,w16-r0.5,150,0.49333333333333335,0.5178368000000004,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0713_1229
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,ReKV,w16-r0.7,150,0.47333333333333333,0.7107118399999999,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0713_1232
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,multifieldqa_en,ReKV,w8-r0.3,150,0.5266666666666666,0.32499991999999994,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/multifieldqa_en/mtc_receiver/recv_w8_r0.3_0713_1216
