pair,pair_label,cells,complete_cells,mean_best_rekv_score,mean_brekv_score,mean_brekv_budget,mean_gap_brekv_minus_best
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,5,5,0.4339055148927522,0.353656381964898,0.2608870898059577,-0.08024913292785422
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,5,5,0.3692106870826257,0.28987118061363093,0.3475428184715703,-0.07933950646899476
