pair,pair_label,task,method,config,n,score,budget,protocol_version,source_rank,run_dir
pair4,S: Falcon3-7B; R: Falcon3-7B,qasper,ReKV,w16-r0.7,500,0.24,0.7107163559999996,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/qasper/mtc_receiver/recv_w16_r0.7_0713_1423
pair4,S: Falcon3-7B; R: Falcon3-7B,qasper,ReKV,w8-r0.3,500,0.21,0.3249925839999997,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/qasper/mtc_receiver/recv_w8_r0.3_0713_1253
pair4,S: Falcon3-7B; R: Falcon3-7B,qasper,ReKV,w8-r0.5,500,0.228,0.5178617619999987,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/qasper/mtc_receiver/recv_w8_r0.5_0713_1310
pair4,S: Falcon3-7B; R: Falcon3-7B,qasper,ReKV,w8-r0.7,500,0.236,0.7107163559999996,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/qasper/mtc_receiver/recv_w8_r0.7_0713_1328
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,B-ReKV,t0.95-s0.75-w8,500,0.818,0.3279165160000001,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/coverage_main/cov_t0.95_s0.75_w8_0713_1226
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,ReKV,w16-r0.3,500,0.598,0.32501553399999955,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/mtc_receiver/recv_w16_r0.3_0713_1219
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,ReKV,w16-r0.5,500,0.914,0.5177823699999989,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/mtc_receiver/recv_w16_r0.5_0713_1221
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,ReKV,w16-r0.7,500,0.944,0.7105183539999983,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/mtc_receiver/recv_w16_r0.7_0713_1224
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,ReKV,w8-r0.3,500,0.676,0.32501553399999955,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/mtc_receiver/recv_w8_r0.3_0713_1213
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,ReKV,w8-r0.5,500,0.926,0.5177823699999989,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/mtc_receiver/recv_w8_r0.5_0713_1215
pair4,S: Falcon3-7B; R: Falcon3-7B,tipsheets,ReKV,w8-r0.7,500,0.936,0.7105183539999983,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tipsheets/mtc_receiver/recv_w8_r0.7_0713_1217
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,B-ReKV,t0.95-s0.75-w8,300,0.28664967666666674,0.2950271499999999,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/coverage_main/cov_t0.95_s0.75_w8_0713_2028
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,ReKV,w16-r0.3,300,0.2908268100000001,0.32501159666666685,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/mtc_receiver/recv_w16_r0.3_0713_1842
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,ReKV,w16-r0.5,300,0.29792481666666665,0.5177485800000003,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/mtc_receiver/recv_w16_r0.5_0713_1917
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,ReKV,w16-r0.7,300,0.30636844999999996,0.7107580033333328,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/mtc_receiver/recv_w16_r0.7_0713_1953
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,ReKV,w8-r0.3,300,0.29086446666666665,0.32501159666666685,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/mtc_receiver/recv_w8_r0.3_0713_1656
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,ReKV,w8-r0.5,300,0.29682118333333346,0.5177485800000003,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/mtc_receiver/recv_w8_r0.5_0713_1732
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,ReKV,w8-r0.7,300,0.29966626333333335,0.7107580033333328,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/tmath/mtc_receiver/recv_w8_r0.7_0713_1807
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,B-ReKV,t0.95-s0.75-w8,200,0.32,0.14905801500000007,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/coverage_main/cov_t0.95_s0.75_w8_0713_1650
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,ReKV,w16-r0.3,200,0.39,0.3249991800000003,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/mtc_receiver/recv_w16_r0.3_0713_1632
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,ReKV,w16-r0.5,200,0.38,0.5178589100000012,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/mtc_receiver/recv_w16_r0.5_0713_1638
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,ReKV,w16-r0.7,200,0.39,0.7107108699999997,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/mtc_receiver/recv_w16_r0.7_0713_1644
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,ReKV,w8-r0.3,200,0.38,0.3249991800000003,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/mtc_receiver/recv_w8_r0.3_0713_1614
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,ReKV,w8-r0.5,200,0.405,0.5178589100000012,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/mtc_receiver/recv_w8_r0.5_0713_1620
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,ReKV,w8-r0.7,200,0.41,0.7107108699999997,query_sketch_bf16_v1,2,snapshots/table8_pair4_query_sketch_falcon3_7b_same/twowikimqa/mtc_receiver/recv_w8_r0.7_0713_1626
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,B-ReKV,t0.95-s0.75-w8,200,0.27,0.29510624999999996,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/coverage_frozen/frozen_t0.95_s0.75_w8_0713_1203
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,ReKV,w16-r0.3,200,0.39,0.32352516999999986,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/mtc_receiver/recv_w16_r0.3_0713_1200
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,ReKV,w16-r0.5,200,0.595,0.516051925,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/mtc_receiver/recv_w16_r0.5_0713_1201
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,ReKV,w16-r0.7,200,0.585,0.7100448899999995,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/mtc_receiver/recv_w16_r0.7_0713_1202
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,ReKV,w8-r0.3,200,0.305,0.32352516999999986,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/mtc_receiver/recv_w8_r0.3_0713_1153
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,ReKV,w8-r0.5,200,0.595,0.516051925,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/mtc_receiver/recv_w8_r0.5_0713_1158
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,ReKV,w8-r0.7,200,0.57,0.7100448899999995,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/countries/mtc_receiver/recv_w8_r0.7_0713_1200
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,B-ReKV,t0.95-s0.75-w8,500,0.41,0.28858004399999987,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/coverage_frozen/frozen_t0.95_s0.75_w8_0713_1228
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,ReKV,w16-r0.3,500,0.472,0.3219835499999998,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/mtc_receiver/recv_w16_r0.3_0713_1221
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,ReKV,w16-r0.5,500,0.574,0.5157921900000002,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/mtc_receiver/recv_w16_r0.5_0713_1223
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,ReKV,w16-r0.7,500,0.608,0.7093835219999997,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/mtc_receiver/recv_w16_r0.7_0713_1226
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,ReKV,w8-r0.3,500,0.47,0.3219835499999998,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/mtc_receiver/recv_w8_r0.3_0713_1214
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,ReKV,w8-r0.5,500,0.596,0.5157921900000002,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/mtc_receiver/recv_w8_r0.5_0713_1216
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,ReKV,w8-r0.7,500,0.622,0.7093835219999997,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/hotpotqa/mtc_receiver/recv_w8_r0.7_0713_1219
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,B-ReKV,t0.95-s0.75-w8,150,0.5266666666666666,0.35828692666666667,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/coverage_main/cov_t0.95_s0.75_w8_0713_1324
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,ReKV,w16-r0.3,150,0.5533333333333333,0.3218667266666666,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/mtc_receiver/recv_w16_r0.3_0713_1306
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,ReKV,w16-r0.5,150,0.5533333333333333,0.515613286666667,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0713_1312
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,ReKV,w16-r0.7,150,0.5533333333333333,0.7093677,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0713_1318
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,ReKV,w8-r0.3,150,0.5,0.3218667266666666,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/mtc_receiver/recv_w8_r0.3_0713_1248
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,ReKV,w8-r0.5,150,0.56,0.515613286666667,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0713_1254
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,ReKV,w8-r0.7,150,0.5533333333333333,0.7093677,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0713_1300
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,B-ReKV,t0.95-s0.75-w8,500,0.25,0.3009495899999999,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/coverage_main/cov_t0.95_s0.75_w8_0713_1242
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,ReKV,w16-r0.3,500,0.256,0.32183868800000015,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/mtc_receiver/recv_w16_r0.3_0713_1224
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,ReKV,w16-r0.5,500,0.308,0.515677124,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/mtc_receiver/recv_w16_r0.5_0713_1230
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,ReKV,w16-r0.7,500,0.342,0.7093617639999998,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/mtc_receiver/recv_w16_r0.7_0713_1236
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,ReKV,w8-r0.3,500,0.286,0.32183868800000015,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/mtc_receiver/recv_w8_r0.3_0713_1157
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,ReKV,w8-r0.5,500,0.314,0.515677124,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/mtc_receiver/recv_w8_r0.5_0713_1212
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,ReKV,w8-r0.7,500,0.354,0.7093617639999998,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/musique/mtc_receiver/recv_w8_r0.7_0713_1218
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,B-ReKV,t0.95-s0.75-w8,500,0.222,0.38363950800000024,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/coverage_frozen/frozen_t0.95_s0.75_w8_0713_1316
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,ReKV,w16-r0.3,500,0.188,0.3218737000000005,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/mtc_receiver/recv_w16_r0.3_0713_1253
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,ReKV,w16-r0.5,500,0.24,0.5156114960000001,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/mtc_receiver/recv_w16_r0.5_0713_1300
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,ReKV,w16-r0.7,500,0.246,0.709383248000001,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/mtc_receiver/recv_w16_r0.7_0713_1308
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,ReKV,w8-r0.3,500,0.186,0.3218737000000005,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/mtc_receiver/recv_w8_r0.3_0713_1231
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,ReKV,w8-r0.5,500,0.226,0.5156114960000001,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/mtc_receiver/recv_w8_r0.5_0713_1238
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,ReKV,w8-r0.7,500,0.244,0.709383248000001,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/qasper/mtc_receiver/recv_w8_r0.7_0713_1246
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,B-ReKV,t0.95-s0.75-w8,500,0.824,0.28952167600000006,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/coverage_frozen/frozen_t0.95_s0.75_w8_0713_1212
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,ReKV,w16-r0.3,500,0.786,0.321858474,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/mtc_receiver/recv_w16_r0.3_0713_1208
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,ReKV,w16-r0.5,500,0.906,0.5155891199999998,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/mtc_receiver/recv_w16_r0.5_0713_1210
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,ReKV,w16-r0.7,500,0.906,0.70930879,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/mtc_receiver/recv_w16_r0.7_0713_1211
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,ReKV,w8-r0.3,500,0.776,0.321858474,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/mtc_receiver/recv_w8_r0.3_0713_1204
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,ReKV,w8-r0.5,500,0.908,0.5155891199999998,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/mtc_receiver/recv_w8_r0.5_0713_1205
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,ReKV,w8-r0.7,500,0.908,0.70930879,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tipsheets/mtc_receiver/recv_w8_r0.7_0713_1207
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,B-ReKV,t0.95-s0.75-w8,300,0.34913179333333316,0.2812990833333336,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/coverage_main/cov_t0.95_s0.75_w8_0713_1813
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,ReKV,w16-r0.3,300,0.3412885033333333,0.32190032000000013,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/mtc_receiver/recv_w16_r0.3_0713_1614
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,ReKV,w16-r0.5,300,0.36298490333333333,0.5156416166666663,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/mtc_receiver/recv_w16_r0.5_0713_1653
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,ReKV,w16-r0.7,300,0.3719262866666664,0.7093343799999997,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/mtc_receiver/recv_w16_r0.7_0713_1733
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,ReKV,w8-r0.3,300,0.34589893666666666,0.32190032000000013,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/mtc_receiver/recv_w8_r0.3_0713_1414
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,ReKV,w8-r0.5,300,0.3626020500000002,0.5156416166666663,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/mtc_receiver/recv_w8_r0.5_0713_1453
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,ReKV,w8-r0.7,300,0.36943067000000007,0.7093343799999997,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/tmath/mtc_receiver/recv_w8_r0.7_0713_1534
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,B-ReKV,t0.95-s0.75-w8,200,0.33,0.3737741899999999,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/coverage_main/cov_t0.95_s0.75_w8_0713_1408
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,ReKV,w16-r0.3,200,0.355,0.32187672000000006,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/mtc_receiver/recv_w16_r0.3_0713_1349
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,ReKV,w16-r0.5,200,0.385,0.5156160900000001,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/mtc_receiver/recv_w16_r0.5_0713_1355
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,ReKV,w16-r0.7,200,0.39,0.7093753200000004,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/mtc_receiver/recv_w16_r0.7_0713_1401
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,ReKV,w8-r0.3,200,0.34,0.32187672000000006,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/mtc_receiver/recv_w8_r0.3_0713_1330
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,ReKV,w8-r0.5,200,0.37,0.5156160900000001,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/mtc_receiver/recv_w8_r0.5_0713_1336
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,ReKV,w8-r0.7,200,0.39,0.7093753200000004,query_sketch_bf16_v1,2,snapshots/table8_pair5_query_sketch_evolcodellama_toolace/twowikimqa/mtc_receiver/recv_w8_r0.7_0713_1343
