pair,task,method,n,bandwidth_gbps,rtt_ms,rtt_rounds,payload_bytes_mean,compute_s_mean,transfer_s_mean,network_s_mean,e2e_s_mean,e2e_s_median,e2e_s_p95,source
pair1_llama31_same,multifieldqa_en,NLD,50,1.0,50.0,1,87.34,1.5131288400000003,6.9872e-07,0.05000069872,1.5631295387200002,1.306710452,3.2218824191999977,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,10.0,0.0,1,87.34,1.5131288400000003,6.987199999999999e-08,6.987199999999999e-08,1.513128909872,1.2567100452,3.1718811869199977,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,10.0,1.0,1,87.34,1.5131288400000003,6.987199999999999e-08,0.001000069872,1.514128909872,1.2577100452,3.1728811869199975,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,10.0,10.0,1,87.34,1.5131288400000003,6.987199999999999e-08,0.010000069872000002,1.523128909872,1.2667100452,3.1818811869199974,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,10.0,50.0,1,87.34,1.5131288400000003,6.987199999999999e-08,0.05000006987200001,1.563128909872,1.3067100452,3.2218811869199975,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,25.0,0.0,1,87.34,1.5131288400000003,2.7948800000000003e-08,2.7948800000000003e-08,1.5131288679488002,1.2567100180800002,3.171881104767998,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,25.0,1.0,1,87.34,1.5131288400000003,2.7948800000000003e-08,0.0010000279488,1.5141288679487999,1.25771001808,3.1728811047679977,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,25.0,10.0,1,87.34,1.5131288400000003,2.7948800000000003e-08,0.0100000279488,1.5231288679487998,1.26671001808,3.1818811047679976,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,25.0,50.0,1,87.34,1.5131288400000003,2.7948800000000003e-08,0.050000027948800006,1.5631288679488,1.30671001808,3.2218811047679976,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,100.0,0.0,1,87.34,1.5131288400000003,6.987200000000001e-09,6.987200000000001e-09,1.5131288469872002,1.25671000452,3.171881063691998,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,100.0,1.0,1,87.34,1.5131288400000003,6.987200000000001e-09,0.0010000069871999998,1.5141288469871999,1.25771000452,3.1728810636919977,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,100.0,10.0,1,87.34,1.5131288400000003,6.987200000000001e-09,0.010000006987200001,1.5231288469871997,1.26671000452,3.1818810636919976,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,NLD,50,100.0,50.0,1,87.34,1.5131288400000003,6.987200000000001e-09,0.0500000069872,1.5631288469871998,1.30671000452,3.2218810636919977,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/multifieldqa_en/nld_aware/nld_aware_cost_0725_2108/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,1.0,0.0,1,306230334.0,0.75048848,2.449842672,2.449842672,3.200331152,3.24500386,5.75646424,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,1.0,1.0,1,306230334.0,0.75048848,2.449842672,2.450842672,3.2013311520000003,3.24600386,5.75746424,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,1.0,10.0,1,306230334.0,0.75048848,2.449842672,2.4598426719999997,3.2103311519999993,3.25500386,5.7664642399999995,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,1.0,50.0,1,306230334.0,0.75048848,2.449842672,2.4998426719999998,3.250331152,3.29500386,5.8064642399999995,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,10.0,0.0,1,306230334.0,0.75048848,0.24498426719999997,0.24498426719999997,0.9954727471999999,0.9283556359999999,1.8541565959999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,10.0,1.0,1,306230334.0,0.75048848,0.24498426719999997,0.24598426720000002,0.9964727472,0.9293556359999999,1.8551565959999996,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,10.0,10.0,1,306230334.0,0.75048848,0.24498426719999997,0.2549842672,1.0054727472,0.9383556359999999,1.8641565959999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,10.0,50.0,1,306230334.0,0.75048848,0.24498426719999997,0.29498426720000004,1.0454727472,0.978355636,1.9041565959999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,25.0,0.0,1,306230334.0,0.75048848,0.09799370688,0.09799370688,0.84848218688,0.7815201984,1.6226070583999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,25.0,1.0,1,306230334.0,0.75048848,0.09799370688,0.09899370688000002,0.84948218688,0.7825201984,1.6236070584,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,25.0,10.0,1,306230334.0,0.75048848,0.09799370688,0.10799370688,0.8584821868799999,0.7915201984,1.6326070583999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,25.0,50.0,1,306230334.0,0.75048848,0.09799370688,0.14799370688,0.8984821868799999,0.8315201984,1.6726070584,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,100.0,0.0,1,306230334.0,0.75048848,0.02449842672,0.02449842672,0.7749869067199999,0.7033659616,1.5093262163999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,100.0,1.0,1,306230334.0,0.75048848,0.02449842672,0.025498426720000005,0.7759869067199999,0.7043659616,1.5103262164,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,100.0,10.0,1,306230334.0,0.75048848,0.02449842672,0.03449842672,0.7849869067199999,0.7133659616,1.5193262163999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,multifieldqa_en,ReKV,50,100.0,50.0,1,306230334.0,0.75048848,0.02449842672,0.07449842672,0.8249869067200001,0.7533659615999999,1.5593262164,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/multifieldqa_en/rekv/rekv_bf16_w8_r0.30_0714_0549/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,1.0,0.0,1,13883688.0,0.2428769,0.11106950399999999,0.11106950399999999,0.353946404,0.30358056,0.7951169199999994,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,1.0,1.0,1,13883688.0,0.2428769,0.11106950399999999,0.11206950399999999,0.354946404,0.30458056,0.7961169199999995,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,1.0,10.0,1,13883688.0,0.2428769,0.11106950399999999,0.121069504,0.363946404,0.31358056,0.8051169199999995,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,1.0,50.0,1,13883688.0,0.2428769,0.11106950399999999,0.16106950399999997,0.403946404,0.35358056,0.8451169199999995,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,10.0,0.0,1,13883688.0,0.2428769,0.011106950400000003,0.011106950400000003,0.2539838504,0.176593696,0.6397093119999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,10.0,1.0,1,13883688.0,0.2428769,0.011106950400000003,0.012106950400000004,0.2549838504,0.177593696,0.6407093119999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,10.0,10.0,1,13883688.0,0.2428769,0.011106950400000003,0.0211069504,0.2639838504,0.186593696,0.6497093119999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,10.0,50.0,1,13883688.0,0.2428769,0.011106950400000003,0.061106950400000005,0.3039838504,0.226593696,0.6897093119999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,25.0,0.0,1,13883688.0,0.2428769,0.00444278016,0.00444278016,0.24731968016,0.1692288784,0.6293488047999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,25.0,1.0,1,13883688.0,0.2428769,0.00444278016,0.005442780159999999,0.24831968016,0.1702288784,0.6303488047999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,25.0,10.0,1,13883688.0,0.2428769,0.00444278016,0.014442780160000002,0.25731968016,0.1792288784,0.6393488047999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,25.0,50.0,1,13883688.0,0.2428769,0.00444278016,0.05444278016000001,0.29731968016000004,0.21922887840000002,0.6793488047999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,100.0,0.0,1,13883688.0,0.2428769,0.00111069504,0.00111069504,0.24398759503999998,0.1646988176,0.6241685511999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,100.0,1.0,1,13883688.0,0.2428769,0.00111069504,0.00211069504,0.24498759503999998,0.1656988176,0.6251685511999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,100.0,10.0,1,13883688.0,0.2428769,0.00111069504,0.01111069504,0.25398759504,0.1746988176,0.6341685511999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,B-ReKV,50,100.0,50.0,1,13883688.0,0.2428769,0.00111069504,0.05111069504000001,0.29398759504,0.2146988176,0.6741685511999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/brekv/brekv_bf16_t0.95_s0.75_w8_0714_0547/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,1.0,0.0,1,529.54,2.38876958,4.23632e-06,4.23632e-06,2.38877381632,2.4084378839999996,2.9766867212,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,1.0,1.0,1,529.54,2.38876958,4.23632e-06,0.00100423632,2.38977381632,2.409437884,2.9776867212,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,1.0,10.0,1,529.54,2.38876958,4.23632e-06,0.010004236320000002,2.3987738163200003,2.418437884,2.9866867212000003,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,1.0,50.0,1,529.54,2.38876958,4.23632e-06,0.05000423631999999,2.43877381632,2.458437884,3.0266867212000004,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,10.0,0.0,1,529.54,2.38876958,4.23632e-07,4.23632e-07,2.388770003632,2.4084339384,2.97668224712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,10.0,1.0,1,529.54,2.38876958,4.23632e-07,0.0010004236320000001,2.389770003632,2.4094339384,2.97768224712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,10.0,10.0,1,529.54,2.38876958,4.23632e-07,0.010000423631999999,2.3987700036319994,2.4184339383999998,2.98668224712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,10.0,50.0,1,529.54,2.38876958,4.23632e-07,0.050000423632,2.438770003632,2.4584339384,3.02668224712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,25.0,0.0,1,529.54,2.38876958,1.6945279999999996e-07,1.6945279999999996e-07,2.3887697494527997,2.40843367536,2.9766819488480003,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,25.0,1.0,1,529.54,2.38876958,1.6945279999999996e-07,0.0010001694528000002,2.3897697494527996,2.40943367536,2.977681948848,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,25.0,10.0,1,529.54,2.38876958,1.6945279999999996e-07,0.0100001694528,2.3987697494528,2.41843367536,2.986681948848,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,25.0,50.0,1,529.54,2.38876958,1.6945279999999996e-07,0.0500001694528,2.4387697494528,2.4584336753600002,3.026681948848,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,100.0,0.0,1,529.54,2.38876958,4.236319999999999e-08,4.236319999999999e-08,2.3887696223632,2.4084335438399997,2.976681799712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,100.0,1.0,1,529.54,2.38876958,4.236319999999999e-08,0.0010000423632,2.3897696223632003,2.40943354384,2.977681799712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,100.0,10.0,1,529.54,2.38876958,4.236319999999999e-08,0.010000042363199999,2.3987696223632,2.41843354384,2.986681799712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,NLD,50,100.0,50.0,1,529.54,2.38876958,4.236319999999999e-08,0.050000042363200006,2.4387696223632,2.45843354384,3.026681799712,/home/xay/KVMergeComm/snapshots/nld_receiver_aware_cost_v1/pair1_llama31_same/musique/nld_aware/nld_aware_cost_0725_2106/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,1.0,0.0,1,16197810.0,0.21792166000000002,0.12958248,0.12958248,0.34750414,0.30252226000000004,0.7197625399999995,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,1.0,1.0,1,16197810.0,0.21792166000000002,0.12958248,0.13058248,0.34850414,0.30352226000000004,0.7207625399999994,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,1.0,10.0,1,16197810.0,0.21792166000000002,0.12958248,0.13958247999999998,0.3575041400000001,0.31252226000000005,0.7297625399999994,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,1.0,50.0,1,16197810.0,0.21792166000000002,0.12958248,0.17958248000000002,0.39750414000000006,0.35252226,0.7697625399999994,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,10.0,0.0,1,16197810.0,0.21792166000000002,0.012958247999999999,0.012958247999999999,0.23087990800000002,0.170503076,0.5847857239999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,10.0,1.0,1,16197810.0,0.21792166000000002,0.012958247999999999,0.013958248,0.23187990799999997,0.171503076,0.5857857239999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,10.0,10.0,1,16197810.0,0.21792166000000002,0.012958247999999999,0.022958248,0.24087990800000003,0.180503076,0.5947857239999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,10.0,50.0,1,16197810.0,0.21792166000000002,0.012958247999999999,0.062958248,0.280879908,0.22050307600000002,0.6347857239999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,25.0,0.0,1,16197810.0,0.21792166000000002,0.0051832992,0.0051832992,0.2231049592,0.1612456384,0.5757872695999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,25.0,1.0,1,16197810.0,0.21792166000000002,0.0051832992,0.006183299200000001,0.22410495919999998,0.1622456384,0.5767872695999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,25.0,10.0,1,16197810.0,0.21792166000000002,0.0051832992,0.0151832992,0.23310495920000002,0.1712456384,0.5857872695999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,25.0,50.0,1,16197810.0,0.21792166000000002,0.0051832992,0.0551832992,0.2731049592,0.21124563840000002,0.6257872695999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,100.0,0.0,1,16197810.0,0.21792166000000002,0.0012958248,0.0012958248,0.21921748480000006,0.1573984096,0.5712880423999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,100.0,1.0,1,16197810.0,0.21792166000000002,0.0012958248,0.0022958248,0.2202174848,0.1583984096,0.5722880423999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,100.0,10.0,1,16197810.0,0.21792166000000002,0.0012958248,0.0112958248,0.22921748480000004,0.16739840960000002,0.5812880423999998,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair1_llama31_same,musique,ReKV,50,100.0,50.0,1,16197810.0,0.21792166000000002,0.0012958248,0.05129582480000001,0.2692174848,0.2073984096,0.6212880423999997,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair1_llama31_same/musique/rekv/rekv_bf16_w8_r0.30_0714_0546/cost_profile.jsonl
pair6_llama32_abliterated_deepseek3b,hotpotqa,B-ReKV,50,1.0,0.0,1,4706070.0,0.23025663999999998,0.03764856,0.03764856,0.2679052,0.24224944,0.4541187699999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair6_llama32_abliterated_deepseek3b/hotpotqa/brekv/brekv_bf16_t0.95_s0.75_w8_0713_2106/cost_profile.jsonl
pair6_llama32_abliterated_deepseek3b,hotpotqa,B-ReKV,50,1.0,1.0,1,4706070.0,0.23025663999999998,0.03764856,0.03864856,0.2689052,0.24324944,0.4551187699999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair6_llama32_abliterated_deepseek3b/hotpotqa/brekv/brekv_bf16_t0.95_s0.75_w8_0713_2106/cost_profile.jsonl
pair6_llama32_abliterated_deepseek3b,hotpotqa,B-ReKV,50,1.0,10.0,1,4706070.0,0.23025663999999998,0.03764856,0.047648560000000006,0.2779052,0.25224944,0.4641187699999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair6_llama32_abliterated_deepseek3b/hotpotqa/brekv/brekv_bf16_t0.95_s0.75_w8_0713_2106/cost_profile.jsonl
pair6_llama32_abliterated_deepseek3b,hotpotqa,B-ReKV,50,1.0,50.0,1,4706070.0,0.23025663999999998,0.03764856,0.08764855999999999,0.3179052,0.29224944,0.5041187699999999,/home/xay/KVMergeComm/snapshots/query_sketch_cost_v1/pair6_llama32_abliterated_deepseek3b/hotpotqa/brekv/brekv_bf16_t0.95_s0.75_w8_0713_2106/cost_profile.jsonl
